Date,Day,Month,Year,Customer_Age,Age_Group,Customer_Gender,Country,State,Product_Category,Sub_Category,Product,Order_Quantity,Unit_Cost,Unit_Price,Profit,Cost,Revenue,Profit_Label
2014-02-23,23,Feb,2014,41.0,Adults (35-64),M,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,Touring Tire Tube,11,2,5,26,22,48,Less than 100
2013-12-17,17,Dec,2013,37.0,Adults (35-64),F,France,Moselle,Bikes,Road Bikes,"Road-250 Red, 48",1,1519,2443,631,1519,2150,More or equal to 100
2016-04-30,30,April,2016,44.0,Adults (35-64),M,France,Seine (Paris),Accessories,Helmets,"Sport-100 Helmet, Red",6,13,35,94,78,172,Less than 100
2016-05-17,17,May,2016,29.0,Young Adults (25-34),M,Canada,British Columbia,Accessories,Bike Racks,Hitch Rack - 4-Bike,8,45,120,590,360,950,More or equal to 100
2014-03-22,22,Mar,2014,34.0,Young Adults (25-34),F,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",17,13,35,368,221,589,More or equal to 100
2016-05-30,30,May,2016,27.0,Young Adults (25-34),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,6,1,2,6,6,12,Less than 100
2014-01-03,3,January,2014,1.0,Youth (<25),M,Germany,Saarland,Accessories,Tires and Tubes,Patch Kit/8 Patches,21,1,2,13,21,34,Less than 100
2014-02-06,6,Feb,2014,32.0,Young Adults (25-34),F,Australia,Queensland,Accessories,Tires and Tubes,Patch Kit/8 Patches,8,1,2,5,8,13,Less than 100
2016-04-24,24,April,2016,41.0,Adults (35-64),F,Australia,Queensland,Accessories,Tires and Tubes,Patch Kit/8 Patches,19,1,2,13,19,32,Less than 100
2014-04-29,29,April,2014,28.0,Young Adults (25-34),F,United States,California,Clothing,Socks,"Racing Socks, M",6,3,9,35,18,53,Less than 100
2015-12-20,20,Dec,2015,40.0,Adults (35-64),M,Australia,Victoria,Bikes,Touring Bikes,"Touring-1000 Yellow, 50",1,1482,2384,401,1482,1883,More or equal to 100
2016-06-09,9,June,2016,34.0,Young Adults (25-34),M,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,22,1,2,22,22,44,Less than 100
2015-09-19,19,September,2015,31.0,Young Adults (25-34),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,5,2,5,15,10,25,Less than 100
2015-09-02,2,September,2015,1.0,Youth (<25),M,USA,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,24,2,5,55,48,103,Less than 100
2013-12-15,15,Dec,2013,29.0,Young Adults (25-34),M,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,12,1,2,12,12,24,Less than 100
2013-10-08,8,October,2013,55.0,Adults (35-64),F,United States,Oregon,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",17,42,54,75,714,789,Less than 100
2016-06-12,12,June,2016,33.0,Young Adults (25-34),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,25,1,2,24,25,49,Less than 100
2015-12-19,19,Dec,2015,48.0,Adults (35-64),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,32,2,5,94,64,158,Less than 100
2014-03-04,4,Mar,2014,20.0,Youth (<25),M,USA,Washington,Accessories,Bottles and Cages,Mountain Bottle Cage,24,4,10,91,96,187,Less than 100
2014-05-29,29,May,2014,26.0,Young Adults (25-34),M,United States,Washington,Accessories,Tires and Tubes,Patch Kit/8 Patches,5,1,2,3,5,8,Less than 100
2014-06-17,17,June,2014,24.0,Youth (<25),F,United States,Oregon,Accessories,Tires and Tubes,Patch Kit/8 Patches,19,1,2,14,19,33,Less than 100
2014-04-19,19,April,2014,34.0,Young Adults (25-34),M,United Kingdom,England,Accessories,Bottles and Cages,Water Bottle - 30 oz.,21,2,5,59,42,101,Less than 100
2016-02-03,3,Feb,2016,37.0,Adults (35-64),F,France,Essonne,Accessories,Bottles and Cages,Road Bottle Cage,3,3,9,17,9,26,Less than 100
2014-05-08,8,May,2014,59.0,Adults (35-64),F,United States,Oregon,Accessories,Tires and Tubes,ML Mountain Tire,8,11,30,118,88,206,More or equal to 100
2016-06-07,7,June,2016,17.0,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,ML Mountain Tire,3,11,30,56,33,89,Less than 100
2012-04-16,16,April,2012,50.0,Adults (35-64),F,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",2,1266,2320,1505,2532,4037,More or equal to 100
2013-10-10,10,October,2013,30.0,Young Adults (25-34),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",10,13,35,217,130,347,More or equal to 100
2015-12-29,29,Dec,2015,56.0,Adults (35-64),F,United States,Washington,Clothing,Socks,"Racing Socks, M",10,3,9,40,30,70,Less than 100
2016-04-19,19,April,2016,38.0,Adults (35-64),F,United States,Washington,Accessories,Helmets,"Sport-100 Helmet, Red",1,13,35,14,13,27,Less than 100
2016-02-18,18,Feb,2016,1.0,Youth (<25),F,United States,California,Accessories,Tires and Tubes,Mountain Tire Tube,23,2,5,67,46,113,Less than 100
2015-11-18,18,Nov,2015,44.0,Adults (35-64),F,USA,Oregon,Accessories,Tires and Tubes,Touring Tire Tube,1,2,5,2,2,4,Less than 100
2016-06-12,12,June,2016,64.0,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,20,1,2,19,20,39,Less than 100
2014-05-05,5,May,2014,40.0,Adults (35-64),F,United States,Washington,Accessories,Tires and Tubes,Patch Kit/8 Patches,5,1,2,3,5,8,Less than 100
2013-03-14,14,Mar,2013,27.0,Young Adults (25-34),M,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 42",1,713,1120,385,713,1098,More or equal to 100
2013-10-03,3,October,2013,42.0,Adults (35-64),M,USA,Washington,Accessories,Tires and Tubes,Mountain Tire Tube,13,2,5,25,26,51,Less than 100
2014-05-09,9,May,2014,31.0,Young Adults (25-34),F,United States,Oregon,Bikes,Touring Bikes,"Touring-1000 Yellow, 46",1,1482,2384,568,1482,2050,More or equal to 100
2016-05-27,27,May,2016,1.0,Youth (<25),F,United States,California,Accessories,Tires and Tubes,ML Road Tire,14,9,25,217,126,343,More or equal to 100
2014-07-19,19,July,2014,41.0,Adults (35-64),M,United States,California,Accessories,Fenders,Fender Set - Mountain,5,8,22,68,40,108,Less than 100
2015-08-16,16,August,2015,1.0,Youth (<25),F,United States,Washington,Clothing,Caps,-----,28,7,9,1,196,197,Less than 100
2016-03-14,14,Mar,2016,42.0,Adults (35-64),M,USA,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,2,5,26,18,44,Less than 100
2014-03-21,21,Mar,2014,34.0,Young Adults (25-34),F,USA,California,Clothing,Jerseys,"Long-Sleeve Logo Jersey, S",17,38,50,187,646,833,More or equal to 100
2013-10-22,22,October,2013,38.0,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,10,2,5,24,20,44,Less than 100
2015-10-17,17,October,2015,52.0,Adults (35-64),M,USA,Oregon,Clothing,Gloves,"Half-Finger Gloves, S",14,9,24,163,126,289,More or equal to 100
2013-11-04,4,Nov,2013,47.0,Adults (35-64),F,Australia,Victoria,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,656,2171,2827,More or equal to 100
2016-06-22,22,June,2016,18.0,Youth (<25),M,Canada,British Columbia,Accessories,Tires and Tubes,Mountain Tire Tube,11,2,5,32,22,54,Less than 100
2014-01-02,2,January,2014,30.0,Young Adults (25-34),M,USA,Oregon,Accessories,Helmets,"Sport-100 Helmet, Blue",20,13,35,342,260,602,More or equal to 100
2013-12-28,28,Dec,2013,31.0,Young Adults (25-34),M,Canada,British Columbia,Accessories,Helmets,-----,14,13,35,303,182,485,More or equal to 100
2015-08-02,2,August,2015,52.0,Adults (35-64),M,United States,California,Accessories,Helmets,"Sport-100 Helmet, Blue",10,13,35,213,130,343,More or equal to 100
2013-11-19,19,Nov,2013,26.0,Young Adults (25-34),F,United States,Oregon,Accessories,Tires and Tubes,Mountain Tire Tube,6,2,5,14,12,26,Less than 100
2015-10-15,15,October,2015,31.0,Young Adults (25-34),F,United States,California,Accessories,Tires and Tubes,HL Mountain Tire,27,13,35,575,351,926,More or equal to 100
2013-09-02,2,September,2013,1.0,Youth (<25),M,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Red",2,13,35,41,26,67,Less than 100
2016-04-07,7,April,2016,31.0,Young Adults (25-34),F,France,Seine (Paris),Accessories,Fenders,Fender Set - Mountain,26,8,22,261,208,469,More or equal to 100
2016-05-25,25,May,2016,33.0,Young Adults (25-34),M,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,9,1,2,9,9,18,Less than 100
2013-11-08,8,Nov,2013,52.0,Adults (35-64),M,United States,California,Accessories,Helmets,"Sport-100 Helmet, Blue",3,13,35,64,39,103,Less than 100
2014-04-18,18,April,2014,33.0,Young Adults (25-34),M,Australia,Victoria,Accessories,Tires and Tubes,LL Road Tire,29,8,21,249,232,481,More or equal to 100
2016-04-07,7,April,2016,38.0,Adults (35-64),M,USA,Washington,Accessories,Tires and Tubes,Mountain Tire Tube,21,2,5,40,42,82,Less than 100
2013-09-26,26,September,2013,31.0,Young Adults (25-34),F,Australia,Queensland,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,676,1252,1928,More or equal to 100
2016-02-11,11,Feb,2016,30.0,Young Adults (25-34),F,Australia,New South Wales,Accessories,Helmets,"Sport-100 Helmet, Red",8,13,35,140,104,244,More or equal to 100
2014-05-18,18,May,2014,35.0,Adults (35-64),F,France,Nord,Clothing,Gloves,"Half-Finger Gloves, L",3,9,24,36,27,63,Less than 100
2014-06-15,15,June,2014,33.0,Young Adults (25-34),F,United States,California,Clothing,Jerseys,"Long-Sleeve Logo Jersey, M",24,38,50,264,912,1176,More or equal to 100
2015-08-14,14,August,2015,30.0,Young Adults (25-34),F,United States,Washington,Bikes,Road Bikes,"Road-650 Red, 58",1,487,783,124,487,611,More or equal to 100
2015-12-09,9,Dec,2015,53.0,Adults (35-64),M,France,Seine (Paris),Bikes,Mountain Bikes,"Mountain-200 Black, 42",3,1252,2295,1890,3756,5646,More or equal to 100
2016-01-05,5,January,2016,26.0,Young Adults (25-34),M,France,Charente-Maritime,Accessories,Bottles and Cages,Water Bottle - 30 oz.,4,2,5,12,8,20,Less than 100
2016-05-11,11,May,2016,29.0,Young Adults (25-34),F,Australia,New South Wales,Clothing,Caps,AWC Logo Cap,4,7,9,3,28,31,Less than 100
2013-12-17,17,Dec,2013,28.0,Young Adults (25-34),F,Australia,Victoria,Accessories,Bottles and Cages,Water Bottle - 30 oz.,2,2,5,4,4,8,Less than 100
2016-06-18,18,June,2016,1.0,Youth (<25),M,United States,California,Accessories,Helmets,"Sport-100 Helmet, Blue",18,13,35,383,234,617,More or equal to 100
2015-08-15,15,August,2015,32.0,Young Adults (25-34),F,United Kingdom,England,Bikes,Road Bikes,"Road-550-W Yellow, 40",1,713,1120,362,713,1075,More or equal to 100
2014-07-02,2,July,2014,19.0,Youth (<25),F,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,22,2,5,51,44,95,Less than 100
2014-06-06,6,June,2014,1.0,Youth (<25),F,United States,California,Bikes,Mountain Bikes,"Mountain-500 Silver, 42",1,308,565,246,308,554,More or equal to 100
2015-09-04,4,September,2015,36.0,Adults (35-64),F,USA,Washington,Clothing,Vests,"Classic Vest, L",7,24,64,181,168,349,More or equal to 100
2016-05-22,22,May,2016,36.0,Adults (35-64),M,United States,Washington,Accessories,Helmets,"Sport-100 Helmet, Black",7,13,35,100,91,191,More or equal to 100
2014-01-05,5,January,2014,46.0,Adults (35-64),F,Canada,British Columbia,Bikes,Touring Bikes,"Touring-1000 Blue, 54",1,1482,2384,878,1482,2360,More or equal to 100
2014-06-16,16,June,2014,26.0,Young Adults (25-34),M,USA,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,13,2,5,25,26,51,Less than 100
2014-07-13,13,July,2014,30.0,Young Adults (25-34),F,Australia,Victoria,Accessories,Fenders,Fender Set - Mountain,17,8,22,159,136,295,More or equal to 100
2016-02-27,27,Feb,2016,20.0,Youth (<25),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Blue",1,13,35,21,13,34,Less than 100
2015-10-12,12,October,2015,21.0,Youth (<25),M,Australia,New South Wales,Accessories,Tires and Tubes,Touring Tire Tube,12,2,5,28,24,52,Less than 100
2014-01-07,7,January,2014,42.0,Adults (35-64),M,United States,Washington,Accessories,Tires and Tubes,-----,29,2,5,55,58,113,Less than 100
2016-02-04,4,Feb,2016,35.0,Adults (35-64),M,Australia,Victoria,Bikes,Road Bikes,"Road-550-W Yellow, 44",3,713,1120,515,2139,2654,More or equal to 100
2016-03-12,12,Mar,2016,37.0,Adults (35-64),M,United States,Washington,Bikes,Road Bikes,"Road-550-W Yellow, 44",1,713,1120,161,713,874,More or equal to 100
2014-02-20,20,Feb,2014,48.0,Adults (35-64),M,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,Patch Kit/8 Patches,15,1,2,11,15,26,Less than 100
2016-06-11,11,June,2016,29.0,Young Adults (25-34),M,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Red",13,13,35,268,169,437,More or equal to 100
2015-10-05,5,October,2015,23.0,Youth (<25),F,United States,Washington,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",10,42,54,1,420,421,Less than 100
2014-05-15,15,May,2014,24.0,Youth (<25),M,USA,California,Clothing,Jerseys,"Long-Sleeve Logo Jersey, XL",12,38,50,132,456,588,More or equal to 100
2016-02-18,18,Feb,2016,19.0,Youth (<25),M,USA,Washington,Accessories,Helmets,"Sport-100 Helmet, Red",14,13,35,200,182,382,More or equal to 100
2015-10-28,28,October,2015,23.0,Youth (<25),M,France,Seine Saint Denis,Clothing,Caps,AWC Logo Cap,14,7,9,5,98,103,Less than 100
2016-04-08,8,April,2016,41.0,Adults (35-64),F,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Red",31,13,35,671,403,1074,More or equal to 100
2015-08-17,17,August,2015,42.0,Adults (35-64),F,France,Seine Saint Denis,Accessories,Tires and Tubes,Patch Kit/8 Patches,14,1,2,9,14,23,Less than 100
2013-12-23,23,Dec,2013,32.0,Young Adults (25-34),M,United States,California,Clothing,Caps,AWC Logo Cap,28,7,9,51,196,247,Less than 100
2013-07-18,18,July,2013,20.0,Youth (<25),F,United States,California,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,997,1252,2249,More or equal to 100
2011-03-05,5,Mar,2011,39.0,Adults (35-64),M,USA,Oregon,Bikes,Road Bikes,"Road-750 Black, 58",1,344,540,120,344,464,More or equal to 100
2014-05-13,13,May,2014,36.0,Adults (35-64),F,Australia,Queensland,Accessories,Fenders,-----,19,8,22,199,152,351,More or equal to 100
2014-06-19,19,June,2014,38.0,Adults (35-64),M,United States,California,Accessories,Hydration Packs,Hydration Pack - 70 oz.,24,21,55,790,504,1294,More or equal to 100
2015-11-19,19,Nov,2015,39.0,Adults (35-64),M,Australia,Victoria,Accessories,Bottles and Cages,Mountain Bottle Cage,14,4,10,55,56,111,Less than 100
2016-03-03,3,Mar,2016,37.0,Adults (35-64),M,UK,England,Accessories,Bottles and Cages,-----,7,4,10,39,28,67,Less than 100
2014-03-24,24,Mar,2014,36.0,Adults (35-64),M,France,Val d'Oise,Accessories,Helmets,-----,12,13,35,176,156,332,More or equal to 100
2015-11-13,13,Nov,2015,43.0,Adults (35-64),F,Canada,British Columbia,Accessories,Bottles and Cages,Road Bottle Cage,26,3,9,154,78,232,More or equal to 100
2013-12-16,16,Dec,2013,55.0,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,2,2,5,6,4,10,Less than 100
2016-07-15,15,July,2016,42.0,Adults (35-64),F,USA,California,Accessories,Cleaners,Bike Wash - Dissolver,6,3,8,29,18,47,Less than 100
2014-01-24,24,January,2014,44.0,Adults (35-64),F,Australia,South Australia,Clothing,Shorts,"Women's Mountain Shorts, S",21,26,70,659,546,1205,More or equal to 100
2015-07-07,7,July,2015,59.0,Adults (35-64),M,Germany,Nordrhein-Westfalen,Clothing,Jerseys,"Long-Sleeve Logo Jersey, S",17,38,50,94,646,740,Less than 100
2016-06-30,30,June,2016,25.0,Young Adults (25-34),F,Germany,Saarland,Bikes,Touring Bikes,"Touring-2000 Blue, 60",1,755,1215,241,755,996,More or equal to 100
2013-09-11,11,September,2013,23.0,Youth (<25),M,France,Loiret,Bikes,Road Bikes,"Road-150 Red, 48",1,2171,3578,1013,2171,3184,More or equal to 100
2013-09-28,28,September,2013,31.0,Young Adults (25-34),M,Australia,New South Wales,Accessories,Tires and Tubes,Patch Kit/8 Patches,20,1,2,15,20,35,Less than 100
2013-08-19,19,August,2013,29.0,Young Adults (25-34),M,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,5,1,2,5,5,10,Less than 100
2013-11-09,9,Nov,2013,29.0,Young Adults (25-34),F,Germany,Bayern,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,1031,1266,2297,More or equal to 100
2016-04-26,26,April,2016,35.0,Adults (35-64),M,Canada,British Columbia,Accessories,Tires and Tubes,Mountain Tire Tube,23,2,5,68,46,114,Less than 100
2016-06-04,4,June,2016,65.0,Seniors (64+),M,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,2,2,5,4,4,8,Less than 100
2014-04-21,21,April,2014,56.0,Adults (35-64),F,Australia,New South Wales,Clothing,Shorts,"Women's Mountain Shorts, S",3,26,70,105,78,183,More or equal to 100
2014-07-23,23,July,2014,44.0,Adults (35-64),F,Australia,South Australia,Accessories,Tires and Tubes,Patch Kit/8 Patches,19,1,2,12,19,31,Less than 100
2014-02-16,16,Feb,2014,25.0,Young Adults (25-34),M,USA,Washington,Clothing,Caps,-----,8,7,9,0,56,56,Less than 100
2016-03-26,26,Mar,2016,49.0,Adults (35-64),F,Australia,New South Wales,Accessories,Tires and Tubes,Patch Kit/8 Patches,19,1,2,14,19,33,Less than 100
2015-11-04,4,Nov,2015,25.0,Young Adults (25-34),M,Australia,New South Wales,Accessories,Helmets,-----,21,13,35,366,273,639,More or equal to 100
2013-12-20,20,Dec,2013,33.0,Young Adults (25-34),F,Germany,Saarland,Bikes,Touring Bikes,-----,1,461,742,147,461,608,More or equal to 100
2013-10-04,4,October,2013,19.0,Youth (<25),M,Australia,New South Wales,Accessories,Helmets,"Sport-100 Helmet, Black",17,13,35,297,221,518,More or equal to 100
2015-09-18,18,September,2015,34.0,Young Adults (25-34),M,France,Moselle,Clothing,Jerseys,"Long-Sleeve Logo Jersey, L",29,38,50,174,1102,1276,More or equal to 100
2014-03-20,20,Mar,2014,32.0,Young Adults (25-34),F,Australia,Victoria,Accessories,Helmets,"Sport-100 Helmet, Red",5,13,35,73,65,138,Less than 100
2014-04-29,29,April,2014,21.0,Youth (<25),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,24,2,5,71,48,119,Less than 100
2014-01-22,22,January,2014,35.0,Adults (35-64),F,Germany,Saarland,Accessories,Tires and Tubes,LL Mountain Tire,20,9,25,230,180,410,More or equal to 100
2015-10-09,9,October,2015,24.0,Youth (<25),M,France,Hauts de Seine,Accessories,Helmets,"Sport-100 Helmet, Red",9,13,35,176,117,293,More or equal to 100
2016-05-14,14,May,2016,44.0,Adults (35-64),M,United States,Washington,Bikes,Touring Bikes,"Touring-1000 Blue, 60",3,1482,2384,1133,4446,5579,More or equal to 100
2011-12-30,30,Dec,2011,36.0,Adults (35-64),M,Australia,Queensland,Bikes,Road Bikes,"Road-550-W Yellow, 44",1,713,1120,228,713,941,More or equal to 100
2013-11-01,1,Nov,2013,24.0,Youth (<25),M,United States,California,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,1008,1266,2274,More or equal to 100
2014-04-29,29,April,2014,53.0,Adults (35-64),M,USA,California,Clothing,Jerseys,"Long-Sleeve Logo Jersey, XL",12,38,50,132,456,588,More or equal to 100
2015-11-21,21,Nov,2015,22.0,Youth (<25),F,United States,California,Accessories,Tires and Tubes,LL Road Tire,19,8,21,239,152,391,More or equal to 100
2014-02-15,15,Feb,2014,20.0,Youth (<25),M,United States,California,Clothing,Shorts,"Women's Mountain Shorts, S",4,26,70,170,104,274,More or equal to 100
2015-06-28,28,June,2015,1.0,Youth (<25),F,France,Seine (Paris),Bikes,Mountain Bikes,"Mountain-500 Black, 48",1,295,540,148,295,443,More or equal to 100
2011-08-21,21,August,2011,41.0,Adults (35-64),M,Australia,New South Wales,Bikes,Road Bikes,"Road-750 Black, 48",1,344,540,126,344,470,More or equal to 100
2013-09-17,17,September,2013,1.0,Youth (<25),M,United States,California,Clothing,Jerseys,"Long-Sleeve Logo Jersey, L",17,38,50,187,646,833,More or equal to 100
2013-12-07,7,Dec,2013,56.0,Adults (35-64),M,USA,Washington,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,538,1252,1790,More or equal to 100
2015-08-12,12,August,2015,48.0,Adults (35-64),F,Canada,British Columbia,Accessories,Tires and Tubes,Road Tire Tube,17,1,4,50,17,67,Less than 100
2015-11-23,23,Nov,2015,17.0,Youth (<25),M,Australia,Victoria,Accessories,Bottles and Cages,Road Bottle Cage,27,3,9,111,81,192,More or equal to 100
2014-06-22,22,June,2014,32.0,Young Adults (25-34),F,United States,Oregon,Accessories,Helmets,"Sport-100 Helmet, Red",25,13,35,428,325,753,More or equal to 100
2015-09-29,29,September,2015,27.0,Young Adults (25-34),M,France,Nord,Clothing,Jerseys,"Long-Sleeve Logo Jersey, M",16,38,50,88,608,696,Less than 100
2014-07-05,5,July,2014,28.0,Young Adults (25-34),M,Australia,New South Wales,Accessories,Cleaners,Bike Wash - Dissolver,25,3,8,99,75,174,Less than 100
2014-01-06,6,January,2014,53.0,Adults (35-64),F,United States,California,Clothing,Jerseys,"Long-Sleeve Logo Jersey, XL",27,38,50,297,1026,1323,More or equal to 100
2016-03-27,27,Mar,2016,57.0,Adults (35-64),M,Germany,Saarland,Accessories,Bottles and Cages,Water Bottle - 30 oz.,16,2,5,34,32,66,Less than 100
2016-06-08,8,June,2016,21.0,Youth (<25),M,USA,California,Accessories,Tires and Tubes,-----,1,2,5,3,2,5,Less than 100
2014-01-07,7,January,2014,59.0,Adults (35-64),F,United Kingdom,England,Accessories,Tires and Tubes,Touring Tire,20,11,29,337,220,557,More or equal to 100
2014-02-18,18,Feb,2014,43.0,Adults (35-64),F,United States,California,Accessories,Cleaners,Bike Wash - Dissolver,25,3,8,121,75,196,More or equal to 100
2015-10-14,14,October,2015,,,M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,5,2,5,12,10,22,Less than 100
2014-03-24,24,Mar,2014,38.0,Adults (35-64),F,UK,England,Accessories,Bottles and Cages,Road Bottle Cage,5,3,9,28,15,43,Less than 100
2013-08-30,30,August,2013,,,F,USA,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,23,2,5,44,46,90,Less than 100
2014-04-29,29,April,2014,30.0,Young Adults (25-34),F,France,Nord,Accessories,Tires and Tubes,Mountain Tire Tube,9,2,5,21,18,39,Less than 100
2014-05-19,19,May,2014,52.0,Adults (35-64),M,Canada,British Columbia,Clothing,Caps,AWC Logo Cap,25,7,9,48,175,223,Less than 100
2013-10-14,14,October,2013,50.0,Adults (35-64),M,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,Patch Kit/8 Patches,1,1,2,1,1,2,Less than 100
2015-11-24,24,Nov,2015,53.0,Adults (35-64),M,France,Seine (Paris),Accessories,Tires and Tubes,Mountain Tire Tube,2,2,5,4,4,8,Less than 100
2014-07-28,28,July,2014,37.0,Adults (35-64),M,Australia,Victoria,Accessories,Helmets,"Sport-100 Helmet, Blue",27,13,35,396,351,747,More or equal to 100
2013-09-21,21,September,2013,33.0,Young Adults (25-34),M,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,19,1,2,19,19,38,Less than 100
2015-12-17,17,Dec,2015,31.0,Young Adults (25-34),M,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-400-W Silver, 40",2,420,769,636,840,1476,More or equal to 100
2016-05-25,25,May,2016,22.0,Youth (<25),M,United States,Washington,Accessories,Tires and Tubes,Patch Kit/8 Patches,1,1,2,1,1,2,Less than 100
2015-11-15,15,Nov,2015,33.0,Young Adults (25-34),F,United States,Washington,Accessories,Helmets,"Sport-100 Helmet, Black",16,13,35,229,208,437,More or equal to 100
2013-11-11,11,Nov,2013,52.0,Adults (35-64),F,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Blue",16,13,35,330,208,538,More or equal to 100
2013-11-28,28,Nov,2013,37.0,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 48",1,713,1120,385,713,1098,More or equal to 100
2016-01-10,10,January,2016,43.0,Adults (35-64),F,United States,Oregon,Accessories,Tires and Tubes,Patch Kit/8 Patches,4,1,2,3,4,7,Less than 100
2016-01-27,27,January,2016,1.0,Youth (<25),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,22,2,5,64,44,108,Less than 100
2013-11-21,21,Nov,2013,55.0,Adults (35-64),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,29,2,5,84,58,142,Less than 100
2014-03-03,3,Mar,2014,26.0,Young Adults (25-34),M,Germany,Saarland,Clothing,Gloves,"Half-Finger Gloves, L",5,9,24,53,45,98,Less than 100
2015-09-07,7,September,2015,36.0,Adults (35-64),F,Australia,Victoria,Bikes,Road Bikes,"Road-550-W Yellow, 48",2,713,1120,344,1426,1770,More or equal to 100
2016-06-28,28,June,2016,23.0,Youth (<25),M,UK,England,Accessories,Tires and Tubes,Touring Tire Tube,29,2,5,81,58,139,Less than 100
2013-07-20,20,July,2013,37.0,Adults (35-64),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,15,2,5,44,30,74,Less than 100
2015-10-31,31,October,2015,23.0,Youth (<25),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,7,2,5,20,14,34,Less than 100
2014-02-16,16,Feb,2014,41.0,Adults (35-64),F,United States,Washington,Accessories,Tires and Tubes,Mountain Tire Tube,27,2,5,51,54,105,Less than 100
2015-10-30,30,October,2015,28.0,Young Adults (25-34),M,Australia,New South Wales,Clothing,Shorts,"Women's Mountain Shorts, M",6,26,70,209,156,365,More or equal to 100
2015-07-22,22,July,2015,45.0,Adults (35-64),F,France,Yveline,Accessories,Tires and Tubes,ML Mountain Tire,27,11,30,319,297,616,More or equal to 100
2016-07-20,20,July,2016,30.0,Young Adults (25-34),F,Australia,New South Wales,Accessories,Tires and Tubes,Mountain Tire Tube,4,2,5,9,8,17,Less than 100
2015-11-04,4,Nov,2015,21.0,Youth (<25),M,United States,Oregon,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",6,42,54,27,252,279,Less than 100
2016-04-28,28,April,2016,35.0,Adults (35-64),M,UK,England,Accessories,Tires and Tubes,Touring Tire Tube,11,2,5,31,22,53,Less than 100
2016-05-07,7,May,2016,41.0,Adults (35-64),M,USA,Washington,Accessories,Tires and Tubes,Mountain Tire Tube,21,2,5,40,42,82,Less than 100
2016-03-21,21,Mar,2016,17.0,Youth (<25),M,United States,Washington,Accessories,Tires and Tubes,Patch Kit/8 Patches,24,1,2,13,24,37,Less than 100
