Date,Day,Month,Year,Customer_Age,Age_Group,Customer_Gender,Country,State,Product_Category,Sub_Category,Product,Order_Quantity,Unit_Cost,Unit_Price,Profit,Cost,Revenue,Profit_Label
29/12/2015,29,December,2015,56,Adults (35-64),F,United States,Washington,Clothing,Socks,"Racing Socks, M",10,3,9,40,30,70,Less than 100
19/4/2016,19,April,2016,38,Adults (35-64),F,United States,Washington,Accessories,Helmets,"Sport-100 Helmet, Red",1,13,35,14,13,27,Less than 100
18/2/2016,18,February,2016,33,Youth (<25),F,United States,California,Accessories,Tires and Tubes,Mountain Tire Tube,23,2,5,67,46,113,Less than 100
18/11/2015,18,November,2015,44,Adults (35-64),F,United States,Oregon,Accessories,Tires and Tubes,Touring Tire Tube,1,2,5,2,2,4,Less than 100
12/6/2016,12,June,2016,64,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,20,1,2,19,20,39,Less than 100
5/5/2014,5,May,2014,40,Adults (35-64),F,United States,Washington,Accessories,Tires and Tubes,Patch Kit/8 Patches,5,1,2,3,5,8,Less than 100
14/3/2013,14,March,2013,27,Young Adults (25-34),M,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 42",1,713,1120,385,713,1098,More or equal to 100
3/10/2013,3,October,2013,42,Adults (35-64),M,United States,Washington,Accessories,Tires and Tubes,Mountain Tire Tube,13,2,5,25,26,51,Less than 100
9/5/2014,9,May,2014,31,Young Adults (25-34),F,United States,Oregon,Bikes,Touring Bikes,"Touring-1000 Yellow, 46",1,1482,2384,568,1482,2050,More or equal to 100
27/5/2016,27,May,2016,33,Youth (<25),F,United States,California,Accessories,Tires and Tubes,ML Road Tire,14,9,25,217,126,343,More or equal to 100
19/7/2014,19,July,2014,41,Adults (35-64),M,United States,California,Accessories,Fenders,Fender Set - Mountain,5,8,22,68,40,108,Less than 100
16/8/2015,16,August,2015,33,Youth (<25),F,United States,Washington,Clothing,Caps,-----,28,7,9,1,196,197,Less than 100
14/3/2016,14,March,2016,42,Adults (35-64),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,2,5,26,18,44,Less than 100
21/3/2014,21,March,2014,34,Young Adults (25-34),F,United States,California,Clothing,Jerseys,"Long-Sleeve Logo Jersey, S",17,38,50,187,646,833,More or equal to 100
22/10/2013,22,October,2013,38,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,10,2,5,24,20,44,Less than 100
17/10/2015,17,October,2015,52,Adults (35-64),M,United States,Oregon,Clothing,Gloves,"Half-Finger Gloves, S",14,9,24,163,126,289,More or equal to 100
4/11/2013,4,November,2013,47,Adults (35-64),F,Australia,Victoria,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,656,2171,2827,More or equal to 100
22/6/2016,22,June,2016,18,Youth (<25),M,Canada,British Columbia,Accessories,Tires and Tubes,Mountain Tire Tube,11,2,5,32,22,54,Less than 100
2/1/2014,2,January,2014,30,Young Adults (25-34),M,United States,Oregon,Accessories,Helmets,"Sport-100 Helmet, Blue",20,13,35,342,260,602,More or equal to 100
28/12/2013,28,December,2013,31,Young Adults (25-34),M,Canada,British Columbia,Accessories,Helmets,-----,14,13,35,303,182,485,More or equal to 100
2/8/2015,2,August,2015,52,Adults (35-64),M,United States,California,Accessories,Helmets,"Sport-100 Helmet, Blue",10,13,35,213,130,343,More or equal to 100
19/11/2013,19,November,2013,26,Young Adults (25-34),F,United States,Oregon,Accessories,Tires and Tubes,Mountain Tire Tube,6,2,5,14,12,26,Less than 100
15/10/2015,15,October,2015,31,Young Adults (25-34),F,United States,California,Accessories,Tires and Tubes,HL Mountain Tire,27,13,35,575,351,926,More or equal to 100
2/9/2013,2,September,2013,33,Youth (<25),M,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Red",2,13,35,41,26,67,Less than 100
7/4/2016,7,April,2016,31,Young Adults (25-34),F,France,Seine (Paris),Accessories,Fenders,Fender Set - Mountain,26,8,22,261,208,469,More or equal to 100
25/5/2016,25,May,2016,33,Young Adults (25-34),M,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,9,1,2,9,9,18,Less than 100
8/11/2013,8,November,2013,52,Adults (35-64),M,United States,California,Accessories,Helmets,"Sport-100 Helmet, Blue",3,13,35,64,39,103,Less than 100
18/4/2014,18,April,2014,33,Young Adults (25-34),M,Australia,Victoria,Accessories,Tires and Tubes,LL Road Tire,29,8,21,249,232,481,More or equal to 100
7/4/2016,7,April,2016,38,Adults (35-64),M,United States,Washington,Accessories,Tires and Tubes,Mountain Tire Tube,21,2,5,40,42,82,Less than 100
26/9/2013,26,September,2013,31,Young Adults (25-34),F,Australia,Queensland,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,676,1252,1928,More or equal to 100
11/2/2016,11,February,2016,30,Young Adults (25-34),F,Australia,New South Wales,Accessories,Helmets,"Sport-100 Helmet, Red",8,13,35,140,104,244,More or equal to 100
18/5/2014,18,May,2014,35,Adults (35-64),F,France,Nord,Clothing,Gloves,"Half-Finger Gloves, L",3,9,24,36,27,63,Less than 100
15/6/2014,15,June,2014,33,Young Adults (25-34),F,United States,California,Clothing,Jerseys,"Long-Sleeve Logo Jersey, M",24,38,50,264,912,1176,More or equal to 100
14/8/2015,14,August,2015,30,Young Adults (25-34),F,United States,Washington,Bikes,Road Bikes,"Road-650 Red, 58",1,487,783,124,487,611,More or equal to 100
9/12/2015,9,December,2015,53,Adults (35-64),M,France,Seine (Paris),Bikes,Mountain Bikes,"Mountain-200 Black, 42",3,1252,2295,1890,3756,5646,More or equal to 100
5/1/2016,5,January,2016,26,Young Adults (25-34),M,France,Charente-Maritime,Accessories,Bottles and Cages,Water Bottle - 30 oz.,4,2,5,12,8,20,Less than 100
11/5/2016,11,May,2016,29,Young Adults (25-34),F,Australia,New South Wales,Clothing,Caps,AWC Logo Cap,4,7,9,3,28,31,Less than 100
17/12/2013,17,December,2013,28,Young Adults (25-34),F,Australia,Victoria,Accessories,Bottles and Cages,Water Bottle - 30 oz.,2,2,5,4,4,8,Less than 100
18/6/2016,18,June,2016,33,Youth (<25),M,United States,California,Accessories,Helmets,"Sport-100 Helmet, Blue",18,13,35,383,234,617,More or equal to 100
15/8/2015,15,August,2015,32,Young Adults (25-34),F,United Kingdom,England,Bikes,Road Bikes,"Road-550-W Yellow, 40",1,713,1120,362,713,1075,More or equal to 100
2/7/2014,2,July,2014,19,Youth (<25),F,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,22,2,5,51,44,95,Less than 100
6/6/2014,6,June,2014,33,Youth (<25),F,United States,California,Bikes,Mountain Bikes,"Mountain-500 Silver, 42",1,308,565,246,308,554,More or equal to 100
4/9/2015,4,September,2015,36,Adults (35-64),F,United States,Washington,Clothing,Vests,"Classic Vest, L",7,24,64,181,168,349,More or equal to 100
22/5/2016,22,May,2016,36,Adults (35-64),M,United States,Washington,Accessories,Helmets,"Sport-100 Helmet, Black",7,13,35,100,91,191,More or equal to 100
5/1/2014,5,January,2014,46,Adults (35-64),F,Canada,British Columbia,Bikes,Touring Bikes,"Touring-1000 Blue, 54",1,1482,2384,878,1482,2360,More or equal to 100
16/6/2014,16,June,2014,26,Young Adults (25-34),M,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,13,2,5,25,26,51,Less than 100
13/7/2014,13,July,2014,30,Young Adults (25-34),F,Australia,Victoria,Accessories,Fenders,Fender Set - Mountain,17,8,22,159,136,295,More or equal to 100
27/2/2016,27,February,2016,20,Youth (<25),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Blue",1,13,35,21,13,34,Less than 100
12/10/2015,12,October,2015,21,Youth (<25),M,Australia,New South Wales,Accessories,Tires and Tubes,Touring Tire Tube,12,2,5,28,24,52,Less than 100
7/1/2014,7,January,2014,42,Adults (35-64),M,United States,Washington,Accessories,Tires and Tubes,-----,29,2,5,55,58,113,Less than 100
4/2/2016,4,February,2016,35,Adults (35-64),M,Australia,Victoria,Bikes,Road Bikes,"Road-550-W Yellow, 44",3,713,1120,515,2139,2654,More or equal to 100
12/3/2016,12,March,2016,37,Adults (35-64),M,United States,Washington,Bikes,Road Bikes,"Road-550-W Yellow, 44",1,713,1120,161,713,874,More or equal to 100
20/2/2014,20,February,2014,48,Adults (35-64),M,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,Patch Kit/8 Patches,15,1,2,11,15,26,Less than 100
11/6/2016,11,June,2016,29,Young Adults (25-34),M,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Red",13,13,35,268,169,437,More or equal to 100
5/10/2015,5,October,2015,23,Youth (<25),F,United States,Washington,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",10,42,54,1,420,421,Less than 100
15/5/2014,15,May,2014,24,Youth (<25),M,United States,California,Clothing,Jerseys,"Long-Sleeve Logo Jersey, XL",12,38,50,132,456,588,More or equal to 100
18/2/2016,18,February,2016,19,Youth (<25),M,United States,Washington,Accessories,Helmets,"Sport-100 Helmet, Red",14,13,35,200,182,382,More or equal to 100
28/10/2015,28,October,2015,23,Youth (<25),M,France,Seine Saint Denis,Clothing,Caps,AWC Logo Cap,14,7,9,5,98,103,Less than 100
8/4/2016,8,April,2016,41,Adults (35-64),F,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Red",31,13,35,671,403,1074,More or equal to 100
17/8/2015,17,August,2015,42,Adults (35-64),F,France,Seine Saint Denis,Accessories,Tires and Tubes,Patch Kit/8 Patches,14,1,2,9,14,23,Less than 100
23/12/2013,23,December,2013,32,Young Adults (25-34),M,United States,California,Clothing,Caps,AWC Logo Cap,28,7,9,51,196,247,Less than 100
18/7/2013,18,July,2013,20,Youth (<25),F,United States,California,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,997,1252,2249,More or equal to 100
5/3/2011,5,March,2011,39,Adults (35-64),M,United States,Oregon,Bikes,Road Bikes,"Road-750 Black, 58",1,344,540,120,344,464,More or equal to 100
13/5/2014,13,May,2014,36,Adults (35-64),F,Australia,Queensland,Accessories,Fenders,-----,19,8,22,199,152,351,More or equal to 100
19/6/2014,19,June,2014,38,Adults (35-64),M,United States,California,Accessories,Hydration Packs,Hydration Pack - 70 oz.,24,21,55,790,504,1294,More or equal to 100
19/11/2015,19,November,2015,39,Adults (35-64),M,Australia,Victoria,Accessories,Bottles and Cages,Mountain Bottle Cage,14,4,10,55,56,111,Less than 100
3/3/2016,3,March,2016,37,Adults (35-64),M,United Kingdom,England,Accessories,Bottles and Cages,-----,7,4,10,39,28,67,Less than 100
24/3/2014,24,March,2014,36,Adults (35-64),M,France,Val d'Oise,Accessories,Helmets,-----,12,13,35,176,156,332,More or equal to 100
13/11/2015,13,November,2015,43,Adults (35-64),F,Canada,British Columbia,Accessories,Bottles and Cages,Road Bottle Cage,26,3,9,154,78,232,More or equal to 100
16/12/2013,16,December,2013,55,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,2,2,5,6,4,10,Less than 100
15/7/2016,15,July,2016,42,Adults (35-64),F,United States,California,Accessories,Cleaners,Bike Wash - Dissolver,6,3,8,29,18,47,Less than 100
24/1/2014,24,January,2014,44,Adults (35-64),F,Australia,South Australia,Clothing,Shorts,"Women's Mountain Shorts, S",21,26,70,659,546,1205,More or equal to 100
7/7/2015,7,July,2015,59,Adults (35-64),M,Germany,Nordrhein-Westfalen,Clothing,Jerseys,"Long-Sleeve Logo Jersey, S",17,38,50,94,646,740,Less than 100
30/6/2016,30,June,2016,25,Young Adults (25-34),F,Germany,Saarland,Bikes,Touring Bikes,"Touring-2000 Blue, 60",1,755,1215,241,755,996,More or equal to 100
11/9/2013,11,September,2013,23,Youth (<25),M,France,Loiret,Bikes,Road Bikes,"Road-150 Red, 48",1,2171,3578,1013,2171,3184,More or equal to 100
28/9/2013,28,September,2013,31,Young Adults (25-34),M,Australia,New South Wales,Accessories,Tires and Tubes,Patch Kit/8 Patches,20,1,2,15,20,35,Less than 100
19/8/2013,19,August,2013,29,Young Adults (25-34),M,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,5,1,2,5,5,10,Less than 100
9/11/2013,9,November,2013,29,Young Adults (25-34),F,Germany,Bayern,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,1031,1266,2297,More or equal to 100
26/4/2016,26,April,2016,35,Adults (35-64),M,Canada,British Columbia,Accessories,Tires and Tubes,Mountain Tire Tube,23,2,5,68,46,114,Less than 100
4/6/2016,4,June,2016,65,Seniors (64+),M,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,2,2,5,4,4,8,Less than 100
21/4/2014,21,April,2014,56,Adults (35-64),F,Australia,New South Wales,Clothing,Shorts,"Women's Mountain Shorts, S",3,26,70,105,78,183,More or equal to 100
23/7/2014,23,July,2014,44,Adults (35-64),F,Australia,South Australia,Accessories,Tires and Tubes,Patch Kit/8 Patches,19,1,2,12,19,31,Less than 100
16/2/2014,16,February,2014,25,Young Adults (25-34),M,United States,Washington,Clothing,Caps,-----,8,7,9,0,56,56,Less than 100
26/3/2016,26,March,2016,49,Adults (35-64),F,Australia,New South Wales,Accessories,Tires and Tubes,Patch Kit/8 Patches,19,1,2,14,19,33,Less than 100
4/11/2015,4,November,2015,25,Young Adults (25-34),M,Australia,New South Wales,Accessories,Helmets,-----,21,13,35,366,273,639,More or equal to 100
20/12/2013,20,December,2013,33,Young Adults (25-34),F,Germany,Saarland,Bikes,Touring Bikes,-----,1,461,742,147,461,608,More or equal to 100
4/10/2013,4,October,2013,19,Youth (<25),M,Australia,New South Wales,Accessories,Helmets,"Sport-100 Helmet, Black",17,13,35,297,221,518,More or equal to 100
18/9/2015,18,September,2015,34,Young Adults (25-34),M,France,Moselle,Clothing,Jerseys,"Long-Sleeve Logo Jersey, L",29,38,50,174,1102,1276,More or equal to 100
20/3/2014,20,March,2014,32,Young Adults (25-34),F,Australia,Victoria,Accessories,Helmets,"Sport-100 Helmet, Red",5,13,35,73,65,138,Less than 100
29/4/2014,29,April,2014,21,Youth (<25),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,24,2,5,71,48,119,Less than 100
22/1/2014,22,January,2014,35,Adults (35-64),F,Germany,Saarland,Accessories,Tires and Tubes,LL Mountain Tire,20,9,25,230,180,410,More or equal to 100
9/10/2015,9,October,2015,24,Youth (<25),M,France,Hauts de Seine,Accessories,Helmets,"Sport-100 Helmet, Red",9,13,35,176,117,293,More or equal to 100
14/5/2016,14,May,2016,44,Adults (35-64),M,United States,Washington,Bikes,Touring Bikes,"Touring-1000 Blue, 60",3,1482,2384,1133,4446,5579,More or equal to 100
30/12/2011,30,December,2011,36,Adults (35-64),M,Australia,Queensland,Bikes,Road Bikes,"Road-550-W Yellow, 44",1,713,1120,228,713,941,More or equal to 100
1/11/2013,1,November,2013,24,Youth (<25),M,United States,California,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,1008,1266,2274,More or equal to 100
29/4/2014,29,April,2014,53,Adults (35-64),M,United States,California,Clothing,Jerseys,"Long-Sleeve Logo Jersey, XL",12,38,50,132,456,588,More or equal to 100
21/11/2015,21,November,2015,22,Youth (<25),F,United States,California,Accessories,Tires and Tubes,LL Road Tire,19,8,21,239,152,391,More or equal to 100
15/2/2014,15,February,2014,20,Youth (<25),M,United States,California,Clothing,Shorts,"Women's Mountain Shorts, S",4,26,70,170,104,274,More or equal to 100
28/6/2015,28,June,2015,33,Youth (<25),F,France,Seine (Paris),Bikes,Mountain Bikes,"Mountain-500 Black, 48",1,295,540,148,295,443,More or equal to 100
21/8/2011,21,August,2011,41,Adults (35-64),M,Australia,New South Wales,Bikes,Road Bikes,"Road-750 Black, 48",1,344,540,126,344,470,More or equal to 100
17/9/2013,17,September,2013,33,Youth (<25),M,United States,California,Clothing,Jerseys,"Long-Sleeve Logo Jersey, L",17,38,50,187,646,833,More or equal to 100
7/12/2013,7,December,2013,56,Adults (35-64),M,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,538,1252,1790,More or equal to 100
12/8/2015,12,August,2015,48,Adults (35-64),F,Canada,British Columbia,Accessories,Tires and Tubes,Road Tire Tube,17,1,4,50,17,67,Less than 100
23/11/2015,23,November,2015,17,Youth (<25),M,Australia,Victoria,Accessories,Bottles and Cages,Road Bottle Cage,27,3,9,111,81,192,More or equal to 100
22/6/2014,22,June,2014,32,Young Adults (25-34),F,United States,Oregon,Accessories,Helmets,"Sport-100 Helmet, Red",25,13,35,428,325,753,More or equal to 100
29/9/2015,29,September,2015,27,Young Adults (25-34),M,France,Nord,Clothing,Jerseys,"Long-Sleeve Logo Jersey, M",16,38,50,88,608,696,Less than 100
5/7/2014,5,July,2014,28,Young Adults (25-34),M,Australia,New South Wales,Accessories,Cleaners,Bike Wash - Dissolver,25,3,8,99,75,174,Less than 100
6/1/2014,6,January,2014,53,Adults (35-64),F,United States,California,Clothing,Jerseys,"Long-Sleeve Logo Jersey, XL",27,38,50,297,1026,1323,More or equal to 100
27/3/2016,27,March,2016,57,Adults (35-64),M,Germany,Saarland,Accessories,Bottles and Cages,Water Bottle - 30 oz.,16,2,5,34,32,66,Less than 100
8/6/2016,8,June,2016,21,Youth (<25),M,United States,California,Accessories,Tires and Tubes,-----,1,2,5,3,2,5,Less than 100
7/1/2014,7,January,2014,59,Adults (35-64),F,United Kingdom,England,Accessories,Tires and Tubes,Touring Tire,20,11,29,337,220,557,More or equal to 100
18/2/2014,18,February,2014,43,Adults (35-64),F,United States,California,Accessories,Cleaners,Bike Wash - Dissolver,25,3,8,121,75,196,More or equal to 100
14/10/2015,14,October,2015,33,Youth (<25),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,5,2,5,12,10,22,Less than 100
24/3/2014,24,March,2014,38,Adults (35-64),F,United Kingdom,England,Accessories,Bottles and Cages,Road Bottle Cage,5,3,9,28,15,43,Less than 100
30/8/2013,30,August,2013,33,Youth (<25),F,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,23,2,5,44,46,90,Less than 100
29/4/2014,29,April,2014,30,Young Adults (25-34),F,France,Nord,Accessories,Tires and Tubes,Mountain Tire Tube,9,2,5,21,18,39,Less than 100
19/5/2014,19,May,2014,52,Adults (35-64),M,Canada,British Columbia,Clothing,Caps,AWC Logo Cap,25,7,9,48,175,223,Less than 100
14/10/2013,14,October,2013,50,Adults (35-64),M,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,Patch Kit/8 Patches,1,1,2,1,1,2,Less than 100
24/11/2015,24,November,2015,53,Adults (35-64),M,France,Seine (Paris),Accessories,Tires and Tubes,Mountain Tire Tube,2,2,5,4,4,8,Less than 100
28/7/2014,28,July,2014,37,Adults (35-64),M,Australia,Victoria,Accessories,Helmets,"Sport-100 Helmet, Blue",27,13,35,396,351,747,More or equal to 100
21/9/2013,21,September,2013,33,Young Adults (25-34),M,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,19,1,2,19,19,38,Less than 100
17/12/2015,17,December,2015,31,Young Adults (25-34),M,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-400-W Silver, 40",2,420,769,636,840,1476,More or equal to 100
25/5/2016,25,May,2016,22,Youth (<25),M,United States,Washington,Accessories,Tires and Tubes,Patch Kit/8 Patches,1,1,2,1,1,2,Less than 100
15/11/2015,15,November,2015,33,Young Adults (25-34),F,United States,Washington,Accessories,Helmets,"Sport-100 Helmet, Black",16,13,35,229,208,437,More or equal to 100
11/11/2013,11,November,2013,52,Adults (35-64),F,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Blue",16,13,35,330,208,538,More or equal to 100
28/11/2013,28,November,2013,37,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 48",1,713,1120,385,713,1098,More or equal to 100
10/1/2016,10,January,2016,43,Adults (35-64),F,United States,Oregon,Accessories,Tires and Tubes,Patch Kit/8 Patches,4,1,2,3,4,7,Less than 100
27/1/2016,27,January,2016,33,Youth (<25),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,22,2,5,64,44,108,Less than 100
21/11/2013,21,November,2013,55,Adults (35-64),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,29,2,5,84,58,142,Less than 100
3/3/2014,3,March,2014,26,Young Adults (25-34),M,Germany,Saarland,Clothing,Gloves,"Half-Finger Gloves, L",5,9,24,53,45,98,Less than 100
7/9/2015,7,September,2015,36,Adults (35-64),F,Australia,Victoria,Bikes,Road Bikes,"Road-550-W Yellow, 48",2,713,1120,344,1426,1770,More or equal to 100
28/6/2016,28,June,2016,23,Youth (<25),M,United Kingdom,England,Accessories,Tires and Tubes,Touring Tire Tube,29,2,5,81,58,139,Less than 100
20/7/2013,20,July,2013,37,Adults (35-64),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,15,2,5,44,30,74,Less than 100
31/10/2015,31,October,2015,23,Youth (<25),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,7,2,5,20,14,34,Less than 100
16/2/2014,16,February,2014,41,Adults (35-64),F,United States,Washington,Accessories,Tires and Tubes,Mountain Tire Tube,27,2,5,51,54,105,Less than 100
30/10/2015,30,October,2015,28,Young Adults (25-34),M,Australia,New South Wales,Clothing,Shorts,"Women's Mountain Shorts, M",6,26,70,209,156,365,More or equal to 100
22/7/2015,22,July,2015,45,Adults (35-64),F,France,Yveline,Accessories,Tires and Tubes,ML Mountain Tire,27,11,30,319,297,616,More or equal to 100
20/7/2016,20,July,2016,30,Young Adults (25-34),F,Australia,New South Wales,Accessories,Tires and Tubes,Mountain Tire Tube,4,2,5,9,8,17,Less than 100
4/11/2015,4,November,2015,21,Youth (<25),M,United States,Oregon,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",6,42,54,27,252,279,Less than 100
28/4/2016,28,April,2016,35,Adults (35-64),M,United Kingdom,England,Accessories,Tires and Tubes,Touring Tire Tube,11,2,5,31,22,53,Less than 100
7/5/2016,7,May,2016,41,Adults (35-64),M,United States,Washington,Accessories,Tires and Tubes,Mountain Tire Tube,21,2,5,40,42,82,Less than 100
21/3/2016,21,March,2016,17,Youth (<25),M,United States,Washington,Accessories,Tires and Tubes,Patch Kit/8 Patches,24,1,2,13,24,37,Less than 100
25/8/2015,25,August,2015,25,Young Adults (25-34),F,Germany,Brandenburg,Bikes,Road Bikes,"Road-550-W Yellow, 40",1,713,1120,396,713,1109,More or equal to 100
9/3/2014,9,March,2014,27,Young Adults (25-34),M,France,Moselle,Bikes,Road Bikes,"Road-650 Black, 52",1,487,783,202,487,689,More or equal to 100
25/10/2013,25,October,2013,22,Youth (<25),M,Canada,British Columbia,Accessories,Tires and Tubes,Road Tire Tube,17,1,4,50,17,67,Less than 100
1/3/2014,1,March,2014,28,Young Adults (25-34),M,United Kingdom,England,Accessories,Hydration Packs,Hydration Pack - 70 oz.,17,21,55,541,357,898,More or equal to 100
28/10/2015,28,October,2015,35,Adults (35-64),F,Canada,British Columbia,Accessories,Tires and Tubes,Mountain Tire Tube,15,2,5,44,30,74,Less than 100
26/5/2016,26,May,2016,34,Young Adults (25-34),M,Canada,British Columbia,Accessories,Cleaners,Bike Wash - Dissolver,26,3,8,128,78,206,More or equal to 100
14/1/2016,14,January,2016,58,Adults (35-64),M,Canada,British Columbia,Clothing,Shorts,"Women's Mountain Shorts, L",23,26,70,996,598,1594,More or equal to 100
8/5/2016,8,May,2016,36,Adults (35-64),F,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-500 Black, 44",1,295,540,240,295,535,More or equal to 100
29/1/2016,29,January,2016,23,Youth (<25),M,France,Pas de Calais,Clothing,Socks,"Racing Socks, L",21,3,9,98,63,161,Less than 100
15/9/2015,15,September,2015,23,Youth (<25),M,United States,California,Clothing,Gloves,"Half-Finger Gloves, S",4,9,24,58,36,94,Less than 100
17/6/2016,17,June,2016,23,Youth (<25),M,Australia,New South Wales,Accessories,Tires and Tubes,HL Mountain Tire,27,13,35,471,351,822,More or equal to 100
28/7/2016,28,July,2016,33,Youth (<25),M,Canada,British Columbia,Accessories,Tires and Tubes,Mountain Tire Tube,19,2,5,56,38,94,Less than 100
30/12/2013,30,December,2013,24,Youth (<25),F,Australia,New South Wales,Accessories,Tires and Tubes,Patch Kit/8 Patches,24,1,2,18,24,42,Less than 100
22/1/2014,22,January,2014,32,Young Adults (25-34),M,Australia,Victoria,Accessories,Tires and Tubes,ML Mountain Tire,26,11,30,330,286,616,More or equal to 100
28/4/2016,28,April,2016,39,Adults (35-64),M,United States,California,Accessories,Bottles and Cages,Mountain Bottle Cage,22,4,10,128,88,216,More or equal to 100
2/6/2014,2,June,2014,48,Adults (35-64),F,Canada,British Columbia,Accessories,Fenders,Fender Set - Mountain,15,8,22,207,120,327,More or equal to 100
17/6/2016,17,June,2016,42,Adults (35-64),M,United States,Washington,Accessories,Tires and Tubes,Mountain Tire Tube,10,2,5,19,20,39,Less than 100
8/1/2016,8,January,2016,21,Youth (<25),F,Canada,British Columbia,Accessories,Fenders,Fender Set - Mountain,8,8,22,110,64,174,More or equal to 100
19/6/2014,19,June,2014,44,Adults (35-64),F,France,Val d'Oise,Accessories,Helmets,"Sport-100 Helmet, Black",1,13,35,15,13,28,Less than 100
17/4/2016,17,April,2016,33,Young Adults (25-34),M,United States,California,Accessories,Helmets,"Sport-100 Helmet, Red",21,13,35,447,273,720,More or equal to 100
9/2/2014,9,February,2014,40,Adults (35-64),F,United States,California,Accessories,Tires and Tubes,Road Tire Tube,26,1,4,76,26,102,Less than 100
27/9/2015,27,September,2015,53,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,23,2,5,54,46,100,Less than 100
17/11/2015,17,November,2015,37,Adults (35-64),M,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-500 Silver, 40",1,308,565,234,308,542,More or equal to 100
27/2/2016,27,February,2016,32,Young Adults (25-34),M,Canada,British Columbia,Clothing,Jerseys,"Long-Sleeve Logo Jersey, L",28,38,50,322,1064,1386,More or equal to 100
14/5/2016,14,May,2016,29,Young Adults (25-34),M,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,6,1,2,6,6,12,Less than 100
11/1/2016,11,January,2016,52,Adults (35-64),M,United States,Washington,Accessories,Tires and Tubes,ML Mountain Tire,10,11,30,124,110,234,More or equal to 100
14/10/2013,14,October,2013,25,Young Adults (25-34),M,United States,California,Bikes,Touring Bikes,"Touring-1000 Yellow, 54",1,1482,2384,854,1482,2336,More or equal to 100
29/10/2013,29,October,2013,23,Youth (<25),F,United States,Washington,Accessories,Tires and Tubes,HL Road Tire,22,12,33,302,264,566,More or equal to 100
20/8/2013,20,August,2013,21,Youth (<25),F,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,24,1,2,23,24,47,Less than 100
31/8/2013,31,August,2013,37,Adults (35-64),F,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,23,2,5,53,46,99,Less than 100
24/8/2013,24,August,2013,30,Young Adults (25-34),F,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Blue",5,13,35,103,65,168,More or equal to 100
6/10/2013,6,October,2013,38,Adults (35-64),M,United States,Washington,Clothing,Jerseys,"Long-Sleeve Logo Jersey, XL",12,38,50,12,456,468,Less than 100
3/12/2013,3,December,2013,29,Young Adults (25-34),M,Australia,Queensland,Clothing,Jerseys,"Long-Sleeve Logo Jersey, S",4,38,50,16,152,168,Less than 100
